1840885072,71379200
1841836187,1943705405
102467463,68587808
1841386278,869441595
1878891660,1126
560891237,62211658
1824329996,142920943
1841438678,31482421
1841382915,70488343
1874695414,1644877136
1841386254,2697534
1255914987,62641473
91844723,68490192
1366378733,71381607
1826339951,57240449
1920992193,52309509
1852032069,61748038
1857456341,1646803043
1852032499,68587848
185073984,1127
1366316170,71380357
534103143,64541593
1852066778,57245864
91831315,1052
1852025692,71382938
1851988767,1097
1852033747,1126
1851988755,1103
1399702643,1644159941
1286876411,68590130
1852032241,1363581833
1929734696,8
1843231319,1122
858410009,1104
1832077037,71419498
1840031383,73308089
1286876445,55375791
1841404477,61749043
1826907010,21
1399844617,1034
102062100,56811783
1276737090,71477863
858410025,1097
5633126,1683601976
1843106633,1644061339
588682860,71380020
91838809,61825153
571627999,57245955
1824872584,71740063
19858923,71376186
1813335001,31046317
1286911230,1644164282
17855,1102
857027195,52250648
170957148,57227760
1842604625,1122
19297837,71381335
1841801041,71381581
1813824705,1318202395
757147800,790
858382032,810
1851948659,71391222
1255914783,73030903
1824321597,59575209
1276243954,57343249
1841781101,71376180
915120,1644062195
1833133110,70490209
1366378716,1613039506
1912264972,2
17831,1111
1852107520,1105
17863,1100
20281059,1123
1874331938,71381608
1840003437,1344956690
939,71381472
1852033019,71381577
1824303331,71300225
1841396033,71376187
1852122946,71376479
17855,1101
19853878,89578
1851956116,1052
1841392011,71740059
850128923,54482556
1852032244,70469562
1874709234,71683220
17879,1091
1912200289,70488137
180064808,62997578
859810272,76053597
17871,1094
1841216258,71400148
1842275235,144980
60,71304224
768197,71379194
945460,71376993
1824331329,71381579
1841734796,16
1824331333,71381578
1841361773,41038369
1852262923,71381361
1847036430,59676072
1901570821,71381580
307753829,3
571627413,70488135
19855695,52309723
173414664,71380357
1841386275,88109
102467416,56810133
858320040,1052
765258,71385607
91829269,88138
1824303417,1106
1760169829,14
1366472899,866619665
1852003978,68663676
1841734796,15
1824331329,71305695
1841362060,14
1838272854,61748252
1365023855,59574221
1846985945,18
1841865489,1646803550
1846879465,11
208902,71380132
1912190556,71399403
1841386262,71399286
91831147,1125
1834981066,71381580
1841386781,1646803339
1841386254,75738524
1841387600,1683602006
1760725547,57233339
20267584,71399018
1734,30577464
1910420728,64540585
1366381655,68589888
1824331337,71381579
1824393376,1626703667
1841833102,13
1841404472,45538984
11068280,71381577
1132757823,41847573
19828076,59570107
1165758323,1122
56,61742740
1912014591,68229419
1912272039,1646862516
571627926,71383019
757043510,1646798089
1852070780,68623461
208908,61766904
1841552821,31046324
1912262302,52275514
91967159,51416278
1852017751,71739830
1662813431,71380600
1841386915,1942444133
447574,1644033132
891705046,57255381
1409768372,70488220
1823796531,71479124
1640456878,1646803952
9757280,71381664
1843912112,52137183
1874709249,1642900017
91845658,1568886983
1690841229,1124
568562633,1646786155
1912264984,4
1846879727,68587819
1841382930,52760572
1832584477,71580099
1841814731,71737984
1852032332,71380132
1364464538,70525027
856632121,71740072
18495194,1126
1833133174,1015797
1851970456,59576751
1852368141,15
41,70129734
1841411271,71380137
1851942962,1566133912
869353179,9
1841734847,71304257
1852032499,71105835
1841414207,57209084
1841324235,61746599
1841494240,1568900147
1847356017,1125
1852018796,71365129
1669021481,1123
674030,71344675
10,61766879
307622384,88138
1823769408,12
1408554007,1644063445
1842624612,59672751
1852353217,1126
1852033745,1716689368
1841801033,71381569
1840031438,56166673
858382083,1621901830
858382072,809
1663244600,1
1847251224,432
830694503,11
1852034129,31441496
1852004186,71381659
1841386781,1943337579
1410334107,9873
1841386271,72190902
21153376,9791
1824393313,71381331
1852034144,1699113234
1847358955,179281521
1841296312,68588026
1851896245,53137078
1663241931,71381287
1841814720,52309735
102477129,71739845
499292494,72755391
858382093,71379188
33,70129733
1347543708,68669256
91844706,135120
1839488875,71363451
1337279126,71304472
500813881,1646803343
868917046,45540418
57,43211270
146398838,71376148
14,71383593
91847730,71374262
30816088,45967
1692197033,1123
1929236417,1107
1912168869,795
1874723704,1644365058
1852463992,70565454
1276246939,32298239
1912075478,71480648
1852033014,1646785839
1841494259,1644062426
1823772053,1646805736
1840034969,11
765950,15
1309581452,70488742
1851920224,70525333
1912370049,32298260
19831610,71479114
1841732879,2699922
1287051008,1124
1852052448,59574990
17871,1105
1848716792,70489253
1841389423,52328384
1823769404,8
1287240353,31046317
1824327895,71262286
1841386220,61372114
14,52232977
1841831434,69440620
1786761037,1614942239
571600003,57190490
1841400217,71381335
