680681,52293
752224,17858
752732,38340
606845,52338
44707,41539
752239,52345
381671,52292
749575,2
752935,49465
763911,2
679941,2
692407,41320
752731,38340
780455,41327
681789,17333
606846,52337
742348,52197
44644,51052
687106,53038
801523,52289
780446,41332
45253,30961
760917,38342
695295,53039
309993,52291
752886,10679
752237,52344
780473,41321
752691,10761
379047,41326
380967,41380
703208,52295
752734,38340
441851,23501
780457,41329
749497,51777
780461,41327
3,2
5,1
8,0
370229,4504
780427,41342
38,41379
755723,41389
9,0
119319,41171
752765,38329
606981,52278
854169,41330
753335,41532
66296,52285
381386,52416
5,2
8,1
692179,21
752729,38344
752240,52349
692350,18925
745044,10537
9,1
381359,28281
606237,41381
752644,53033
851870,49
44681,32925
610646,41257
702692,52509
45255,41303
380885,45726
274935,41183
526243,48
10,1
8,2
752738,38342
752735,38343
780448,41329
11,1
45234,41313
752737,38342
753357,17380
579767,41320
45206,41326
745334,5241
10,2
752736,38342
12,1
752734,38343
752223,52345
11,2
13,1
752161,41174
52140,9083
12,2
826065,52298
14,1
752221,52345
780473,36138
744793,52037
13,2
780437,41327
780446,41325
14,2
755044,43411
780442,41324
752241,52338
752750,38327
667836,52522
15,2
781011,52298
744767,49463
44830,41479
16,2
753496,17331
2,8
381389,52416
763923,2
745336,31974
752216,42863
769297,49465
763914,7
752237,52338
752375,52280
606834,52337
752899,10668
780446,41327
752972,49457
17,2
753403,19079
752666,9052
752215,10960
777981,17351
211211,52488
677986,50837
380835,41443
780445,41327
752238,52342
780401,41347
684872,36742
753013,49443
753383,51854
781006,52294
850694,52293
752224,18716
851868,41444
44684,41551
752908,49465
607388,49520
753398,106
380786,31958
753916,41281
13022,52295
752304,52308
752236,38547
752795,49519
752758,38324
605712,23501
43496,42923
780460,41316
667312,41533
744780,52910
667878,50777
752329,52299
44684,51039
752235,52342
606901,52309
684863,36747
381385,41211
34129,41676
752232,52343
851351,51148
606839,52338
781016,52290
681687,10470
614318,41438
752757,38325
851135,21906
754580,32396
282415,31989
752783,52972
752224,18718
752644,38379
24,2
763915,3
677959,41380
752330,52293
692417,42191
677929,1
752267,36798
343962,31965
752224,52338
45250,41324
752668,38380
752751,38346
604364,41324
370251,51051
752222,52338
752768,38338
750285,52292
781013,52288
441330,9077
692311,41374
780483,41329
752687,53033
850159,52520
760402,52343
752773,44372
752212,52342
684311,52502
780435,41348
752764,38341
752765,38340
755747,18974
750283,52292
17,7
781009,52289
691750,51067
801520,36754
752242,41118
691750,32095
743445,51748
752237,52331
780489,41328
745402,41441
752236,41121
752219,52341
526088,96
731859,52291
780495,41325
692319,41372
11,41403
851856,31970
780493,41325
56,41381
752332,52293
26066,51986
749497,41443
848347,41183
752718,37498
16,9
45256,41319
752670,53036
752038,52419
848339,28249
752775,38339
19,9
606882,52312
692414,41327
752328,52291
614322,36272
752766,38342
781006,52288
780491,41322
752318,52294
380885,51777
52126,52196
848882,9077
753851,41329
851863,31967
755727,10
383550,52345
702719,52510
684315,41287
603893,10448
606923,16076
752232,52339
752219,52342
752776,38338
380920,23
780478,41327
606953,36754
752768,38340
108708,41332
755740,2
752751,10756
752755,38346
692932,52293
45234,41325
444085,41523
780474,41330
380829,25
681653,51007
752765,38341
780490,41324
848871,16841
752728,53019
780481,41327
850725,52288
752772,38339
677966,41383
26,8
211168,41317
380835,31967
781010,52287
752216,52345
45226,41330
769342,32202
752314,52293
692940,52285
780991,52291
780473,41326
44,2
45252,41330
780476,41324
65535,21
752324,52288
752755,38338
45250,18911
780992,52290
752316,52293
45256,41327
45250,41330
380833,51802
752746,38342
752320,52290
752168,42870
